playerID
a_4520111831547600237
001515.c41b7876b11e4ce798565d455840386c.1028
a_791404944794672736
a_2918068219233632337
001430.1bc74c7976db423089270d1332b97698.2018
g01157529961531307380
g00193493502424884218
a_5804933805523266852
a_702355326831938434
639579424109963
a_9132029934979996647
a_4971239724619319505
a_3712194163128614922
608786267319181
000616.88b84a8de86946daad2bcfa104bfee0c.0559
143341308095990
144968621889300
109676587178758190510
a_2593425737511240266
a_4152942664683970490
a_1702797780806364981
a_7597780735642132806
a_1479962029114183724
000176.05a49deac1764aa2b1cbadd2516bac82.0734
g10387542154727709945
469957655092532
000532.1d2108f930624e7bab05f249985438dc.1803
3449020432020626
365766998886237
g08630181221520347524
a_5592744712790572725
a_1904109871690936693
001508.1c86dc029ff8402892654cb84a853be2.0744
a_4422424144726622905
a_5553537624434620820
a_5052030107499600524
g00002914218560002466
a_1537531672374700871
a_3532665928439923854
154471810271607
870119637963981
188958610754790
001805.8b01a775731a4e7482dc447d6e8fac06.1116
306880852372412
a_4057576659087941939
a_1316433030093180440
a_3948726539375943136
g05229512790598045868
000308.44ab49b6e1594b1cbf0811a913b410b8.1918
a_8848452887152894977
115361377559310
000812.fdd4e8f9a6aa45b0b934225489ed50e0.1045
a_42485602098211828
a_7523922611128142504
001032.368bbb0e71494cd795c564b8fd02c28a.0705
000041.3486894a5b064cbc83a5ef030869ffa1.1829
g08355980834523374923
000213.8bc1a65f6f36422a8e4ea6424c9a228e.2037
a_8057529508684020154
565179574450744
a_6313677614870178432
483983196640356
106025635544984
001492.a23239c123b34b8ca554b669f6d553c4.1644
a_2792194563684117719
a_8557420472076167348
a_4819713120308061847
a_2705168304507552750
001743.39b359c8f32d449caf297b349a06ddfe.1043
a_1294750027325839999
a_41441691709571515
2996164320676800
001410.67fa8fad5eb54facb99b88c109334405.1208
a_5214609560977186488
a_6533414385186041945
778188530514427
a_8579961977703164731
1200290371368542
a_8446921019342517577
142273368850331
001411.a8232fee206f4d2fbdb6ff79169e4ddf.0457
U:92141953bad01a0ca9d8460a4bdb17f9
1100936753948823
U:c22752da633953beba4c95d8c0abd90c
a_7047544091050595807
a_6268036008853092510
124190837227376
138550919233427
238806089156339
a_8165518855648483077
a_1606010483735283113
g15169951122844542561
001971.f485a7fe8a19497e90d0dd4acd704e2d.2106
a_2805549710138173483
001460.d6d7efdcafca4f04bbf6927895f5f63a.1328
g00605180166447458517
g09411423877068350072
000205.f6d8e4043c084800a2a12f559776cabe.1120
a_1268909006928483776
a_719853476763671695
001155.8f1e1345500e4534b61da77daf54a86c.1915
a_7444638806274627482
690557815705105
a_2537103312387152013
001435.67f9950a3e094548b8219fb39e3b3e35.1410
a_7515345927556022993
a_1134027512204986435
a_1437284541988585557
g08246479175126232690
5932282506807360
a_7593772706534121590
a_227590634204731924
U:1e1b72a25d342766d3276b202eee485f
g03236010366022324532
184951517807777
595494885793944
g06391543470689940595
a_7034292900938780801
472675520368943
789747922394632
U:fcd5188727570df85b036a429c8325fa
g06292981772856706117
106200575432712
179458301252737
g11826535647775498840
a_1533816015429825294
g04260059599306607243
000423.6b9a82a98f7d42db809bb00fd8ff82be.0630
a_1220162849087555941
a_4927141377583221294
102149332383984347416
g14696786990215114165
a_2314350866166480617
a_2716722646567023064
U:f9d7ccdacb4aee11fd66abe2415883f9
225091465339302
g00158218315468805190
122131454882052836
a_2466680609007201547
a_5859680385182304141
225325683561273
a_363771115397211089
a_3139559785664782252
253230410488899
a_2787085076637008215
a_3977736127439186
a_3749591037246958865
g08829966554854159511
a_1893754551669309000
a_7809935050912920511
g15643618976038510272
695359408176998
a_2419456338716737206
000462.60c3ced86c704945be2eb4e135ff5b13.1948
2140106949469195
a_2729993301444658624
a_5873911235301783727
000210.f410299b95944ba9a738a47c924cc5cf.1741
000591.49fbaa2d1a734ed6a564832349785030.0837
a_6372925014612843992
724497699380475
a_2097457982048230162
314439360395511
114691521418384
a_3651900268022162843
102131879240018
g06582004543319150854
000389.49d6bf2f996442458b765e30b67836c4.2108
a_6674344744561422151
a_3353956056320935244
137873812190926
g14867741924028029867
U:496a9adb248c2ecead03185a5981e387
a_8216727443133984195
122125034810055145
a_6847571991044145089
000977.62ce4fb0008f476d8bc7a9a18a7863a2.2043
a_1842370073428384028
a_1043078881009321124
616543609855553
a_3371216886804914918
a_7760291280363435117
a_8786926548901739561
001729.87620de4cab94013aa48c874c612da6e.2319
g16738443130966465835
a_2015996225035812087
000543.5e59107c012c49f6834ae386cedfb6bc.2047
g14266565839599764735
a_1600873163781405620
G:12025721605
000407.c1b569c698864670a11468e132305f69.1601
717071356722209
217145156865041
a_6832741400413036641
a_8919478166073578752
a_2195645711558771795
a_2106314861750230871
a_2037248173348867938
a_697180804908821551
135586302760196
a_958474506465389082
a_2134303198987223520
g13673754613730181693
a_4359064394061931850
a_8809888208378137581
a_3464561664373573785
g09606831914374357610
a_2970846442674726477
g09576315220194378077
a_9048355754237242611
U:dce466dc1faeadac69efb2c2e260c6d2
1244950826288284
000092.5f18176b6e59464e9d7bb31125376b00.0942
a_6398250912140828338
g05999830850986757646
a_5259820024583173952
a_3070113546484807714
a_715511804894483495
a_445520335872500582
140541405115509
a_6575578050241915500
a_483198321245014110
g04708323542954974237
U:0fc0c5cbd98308886e4a1cb31890634a
000265.bd5ff71eac9b499bbcab90debba3a166.2023
000469.71d7a0ba16724dc18ccd09a2b5dcbc7e.0926
a_2795671457420653150
178213417782808
a_2635427297689482992
U:ed3bdd87d56031aa1118be69f93a7456
001010.c3bf64d9c7b746ea8164ac915a9c9fff.2006
a_6322506128682777544
a_8713800853594625538
111083328150431
001361.99182a6a6bbd4350b261ee0349abde9c.0938
g11869154649194431349
U:1c161f3d4afe00116cf732e9eef454e8
a_5045939953897814210
a_6884503314260548306
a_8806995463166985990
000541.6e7bc4960cfb4be59a4b837c1bc1c95b.1854
a_2849155203887300653
a_3126788740608634759
U:9945d31607f817c5ace96611f107f35f
a_5349941182998043737
U:8db9836a2347fa1846f4ea04c9a81754
1063961577847401
a_7848897503133305877
a_485961259558457450
a_1584261121811130168
a_3972803270011457523
244915761743923
123616006921976
a_2676822195737466000
a_3714412925658134477
a_962311482474610449
000170.b537d36d42304b02a6c20252fb581560.2053
g14532475462908672061
U:5aba8d847930bb868a5bbb76f48737f4
001493.98306b2bc32b4ee5b855ceedca2f4c41.0615
a_8250909417999176446
g13985568226407967970
g09981654916128845346
a_4714165693996715472
a_7160695806651801043
a_6635445437446798413
a_7411167029873136809
230651920019978
a_623949659186132086
a_5066773341540276530
a_9132561369026781213
1537566883487035
717899799939238
1227717884852068
a_1406223299416237684
a_742705062988428722
a_6131729953028616162
a_8067976186444605007
